X,Y,OBJECTID,ID,Status,MeterID,DualID,Jurisdiction,Block,Street,XStreetA,XStreetB,LocationDescription,Notes,Comments,Installed,Retired,Handicap,LinearFeet,Hours,Manufacturer,Models,MetroAreas,MeterType,NFC,Side,Rate,TourBus,TimeRestriction,AddressNumber,City,County,EstimatedOCI,LocatorAddressNumber,LocatorCity,LocatorStreet,StateValue,Replaced,TotalCost,EntryDate,cgLastModified,GeoSyncDate,Latitude,Longitude,cgGeoSyncDate,BlockFaceID,PerformanceParking,CellZone,Spaces,PricingZone,PricingSubzone,Par1MainGeneralOID
11888954.7881362,7013128.74620414,1891,2526,Permanently Removed,NA1903N,,Arlington County,1900,N NASH ST,KEY BLVD,LANGSTON BLVD,,"Multispace Conversion 7/2/15, single space reinstall 2024 due to street redesign from new development.",,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,23,2,IPS,M5,Rosslyn,Single,No,East,1.75,No,MON - SAT 8AM - 8PM,1567,Arlington,,0,1919,ARLINGTON,N NASH ST,,1970/01/02 00:00:00+00,531.45,2019/05/09 11:43:29+00,2024/09/23 10:25:27+00,2024/10/13 02:10:31+00,38.89769426,-77.07326667,,NNAKELAE,Yes,54546,1,Zone 102,,1081698237
11884914.110522,7010341.52507256,1892,926,Active,AD1406N,,Arlington County,1400,N ADAMS ST,WILSON BLVD,CLARENDON BLVD,54394 - AD1406N,"FORMERLY 54392 10/7/2020,  FORMERLY AD1506 2/15/18","INSTALLED IPS 2/9/18, INSTALL DATE- UNKNOWN",2018/02/09 00:00:00+00,,No,20,2,IPS,M5,Courthouse,Single,Yes,West,1.75,No,MON - SAT 8AM - 8PM,,,,99.33,,,,,2021/02/04 00:00:00+00,0,2019/05/09 11:42:49+00,2024/10/13 01:01:19+00,2024/10/13 02:10:31+00,38.89021377,-77.08761318,,NADWICLW,Yes,54394,1,Zone 116,A,1082411749
11890296.0879471,7011816.53655823,1893,3810,Active,WI01000N,,Arlington County,1000,WILSON BLVD,N LYNN ST,RICHMOND HWY,,,,2023/09/25 00:00:00+00,,No,66,2,CALE,CWT,Rosslyn,Multi,No,South,1.75,No,MON - SAT 8AM - 8PM,1000,,,89.99,1000,,WILSON BLVD,,,2.25,2023/09/08 10:55:00+00,2024/10/13 01:01:19+00,2024/10/13 02:10:31+00,38.8940344,-77.06862627,,NWILYRIS,Yes,54508,3,Zone 100,A,1083122645
11893290.8542672,6996997.38804698,1894,620,Permanently Removed,23702S,,Arlington County,700,23rd ST S,S GRANT ST,S HAYES ST,54069 - 23702S,,INSTALLED IPS 3/27/18,1970/01/02 00:00:00+00,2024/04/15 00:00:00+00,No,20,2,IPS,M5,Crystal City,Single,Yes,South,1.75,No,MON - SAT 8AM - 8PM,,,,94.7,,,,,2020/11/13 00:00:00+00,0,2019/05/09 11:42:40+00,2024/09/23 10:39:19+00,2024/10/13 02:10:31+00,38.85322117,-77.05892283,,S23GRHAS,Yes,54069,1,Zone 13,B,1083607381
11880755.6473823,7007795.84676498,1895,2341,Active,LI902N,,Arlington County,900,N LINCOLN ST,WILSON BLVD,FAIRFAX DR,54200 - LI902N,CONVERTED TO IPS 01/05/2017,INSTALL DATE - UNKNOWN,2017/01/05 00:00:00+00,,No,20,2,IPS,M5,Virginia Square,Single,Yes,West,1.75,No,MON - SAT 8AM - 8PM,,,,97.54,,,,,2020/03/03 00:00:00+00,0,2019/05/09 11:43:24+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.88339958,-77.10235751,,NLIWIFAW,Yes,54200,1,Zone 130,B,1084185240
11885090.5648936,7009296.6367424,1896,1703,Permanently Removed,FA2449N,,Arlington County,2400,FAIRFAX DR,ARLINGTON BLVD,N BARTON ST,,,PERM REMOVED 08/09/2016,1970/01/02 00:00:00+00,2016/08/09 00:00:00+00,No,20,,MacKay,,Courthouse,Single,,North,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:07+00,2024/09/23 10:17:58+00,2024/10/13 02:10:31+00,38.88733767,-77.08704982,,,No,54425,1,,,1084353085
11894083.0049139,6998959.98254697,1897,1739,Active,FE01600S,,Arlington County,1500,S FERN ST,15th ST S,18th ST S,54339 - FE01600S,,INSTALLED 8/19/15,2015/08/19 00:00:00+00,,No,156,12,CALE,CWT,Pentagon City,Multi,No,West,1.50,No,MON - FRI 8AM - 8PM,,,,33.03,,,,,2015/08/19 00:00:00+00,3.25,2019/05/09 11:43:08+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.85857514,-77.05603316,,SFE1518W,Yes,54339,7.8000002,Zone 150,A,1084598120
11885418.5868753,7010908.08004181,1898,2825,Permanently Removed,VE01501N,,Arlington County,1500,N VEITCH ST,WILSON BLVD,KEY BLVD,,10/4/18 AREA CONVERTED TO BIKESHARE,INSTALLED 5/21/09,2009/05/21 00:00:00+00,1970/01/02 00:00:00+00,No,114,4,CALE,,Courthouse,Multi,,East,1.75,No,MON - SAT 8AM - 8PM,,,,0,,,,,2009/05/21 00:00:00+00,0,2019/05/09 11:43:36+00,2024/09/23 10:25:05+00,2024/10/13 02:10:31+00,38.89174787,-77.08581036,,NVEWIKEE,No,54406,5,,,1084754875
11896581.6206516,7001936.05139798,1899,2293,Active,LBP01S,,Arlington County,400,LONG BRIDGE DR,6th ST S,BOUNDARY CHANNEL DR,54085 - LBP01S,There are three Multi-Meters ID: LBP01S (36 spaces)  LBP02S (36) LBP03S (100)  in this Front in Parking Lot,INSTALLED 11/04/11,2011/11/04 00:00:00+00,,No,,3,CALE,CWT-S4-Touch Stealth,Crystal City,Multi,No,East,1.50,No,MON - FRI 8AM - 5PM,,,,99.74,,,,,2021/11/02 00:00:00+00,1,2019/05/09 11:43:23+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.86663742,-77.04709439,,LBPL,Yes,54085,36,Zone 144,L,1085376339
11883300.8562026,6999474.7882759,1900,2469,Permanently Removed,MR1002S,,Arlington County,1000,S MONROE ST,COLUMBIA PIKE,12th ST S,,30 TO 1,,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Columbia Pike,Single,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:27+00,2024/09/23 10:19:10+00,2024/10/13 02:10:31+00,38.86044803,-77.09386508,,,No,54566,1,,,1085462597
11878591.5355688,7006444.08568898,1901,3284,Active,WI04100N,,Arlington County,4100,WILSON BLVD,N GLEBE RD,N RANDOLPH ST,54151 - WI04100N,,"REINSTALLED 12/13/18, TEMP REMOVED 08/08/2016, INSTALLED 3/12/11",2011/03/12 00:00:00+00,,No,67,2,CALE,CWT,Ballston,Multi,No,South,1.75,No,MON - SAT 8AM - 8PM,,,,99.93,,,,,2018/12/13 00:00:00+00,4.25,2019/05/09 11:43:47+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.87977864,-77.11003095,,NWIGLRAS,Yes,54151,3.4000001,Zone 142,A,1086268529
11882389.0804671,7009164.78497198,1902,2136,Permanently Removed,HU1109N,HU1107N,Arlington County,1100,N HUDSON ST,13th ST N,WILSON BLVD,,Temp Rem Construction 1/27/15,,1970/01/02 00:00:00+00,2021/10/19 00:00:00+00,No,20,,Duncan,,Clarendon,Double,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:19+00,2024/09/23 10:17:58+00,2024/10/13 02:10:31+00,38.88708946,-77.09654649,,,No,54242,1,,,1088956849
11894125.4543041,6999004.89682722,1903,1788,Permanently Removed,FE1521S,FE1523S,Arlington County,1500,S FERN ST,15th ST S,18th ST S,,12/16/15 Multi,,1970/01/02 00:00:00+00,2016/12/16 00:00:00+00,No,20,,MacKay,,Crystal City,Double,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:09+00,2024/09/23 10:17:58+00,2024/10/13 02:10:31+00,38.85869661,-77.05588163,,,No,54340,1,,,1089228686
11889641.6975235,7012354.8468333,1904,2372,Permanently Removed,LY1704N,LY1706N,Arlington County,1700,N LYNN ST,WILSON BLVD,19th ST N,,Construction 10/2/14,,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Rosslyn,Double,,West,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:25+00,2024/09/23 10:14:16+00,2024/10/13 02:10:31+00,38.89554026,-77.07089573,,,No,54556,1,,,1089352744
11888768.102486,7011740.26112023,1905,397,Permanently Removed,171504N,,Arlington County,1500,17th ST N,CLARENDON BLVD,N OAK ST,,Temporarily Removed per Permit #PWT1102394,CALE CONVERSION PERM REMOVED DATE UNKNOWN 01/04/2017,2017/01/04 00:00:00+00,2012/01/11 00:00:00+00,No,20,,MacKay,,Rosslyn,Single,,South,,No,,,,,,,,,,2017/01/04 00:00:00+00,0,2019/05/09 11:42:34+00,2023/03/29 21:04:36+00,2024/10/13 02:10:31+00,38.89389028,-77.07399832,,,No,0,1,,,1089979265
11893642.9867651,6998542.24814622,1906,518,Permanently Removed,18618S,,Arlington County,600,18th ST S,S EADS ST,S FERN ST,,,PERM REMOVED 5/1/16,1970/01/02 00:00:00+00,2016/05/01 00:00:00+00,No,20,,Duncan,,Pentagon City,Double,,West,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:37+00,2024/09/23 10:17:58+00,2024/10/13 02:10:31+00,38.85744727,-77.05760125,,,No,54362,1,,,1090061764
11895650.6008601,6994041.50517923,1907,3721,Active,PTM03300S,,Arlington County,3300,POTOMAC AVE,33rd ST S,35th ST S,54864 - PTM03300S,,INSTALLED 10/15/2020,2020/10/15 00:00:00+00,,No,93,2,CALE,CWT-S4-Touch Stealth,Crystal City,Multi,No,West,1.75,No,MON - SAT 8AM - 8PM,3400,,,98.72,3400,,POTOMAC AVE,,2020/08/07 00:00:00+00,1,2020/09/08 11:05:56+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.84500405,-77.05080152,,SPO3335W,Yes,54864,4.6500001,Zone 159,A,1092666397
11883758.1138183,7009859.28883231,1908,1616,Permanently Removed,ED1313N,ED1315N,Arlington County,1300,N EDGEWOOD ST,WILSON BLVD,CLARENDON BLVD,,,,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Clarendon,Double,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:05+00,2024/09/23 10:19:10+00,2024/10/13 02:10:31+00,38.8889386,-77.09170004,,,No,31301,1,,,1093055080
11883538.2986411,6999835.89450906,1909,2348,Active,LI925S,,Arlington County,900,S LINCOLN ST,COLUMBIA PIKE,9th ST S,54567 - LI925S,,INSTALLED IPS 10/18/17,2017/10/18 00:00:00+00,,No,20,1,IPS,M5,Columbia Pike,Single,Yes,East,1.75,No,MON - SAT 8AM - 8PM,,,,78.87,,,,,2020/04/15 00:00:00+00,0,2019/05/09 11:43:25+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.86142944,-77.09301189,,,No,54567,1,,,1093945826
11883030.3600245,7009675.54510531,1910,1951,Permanently Removed,GA1408N,GA1410N,Arlington County,1400,N GARFIELD ST,WILSON BLVD,FRANKLIN RD,,,,1970/01/02 00:00:00+00,2015/11/10 00:00:00+00,No,20,,MacKay,,Clarendon,Double,,West,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:13+00,2024/09/23 10:17:58+00,2024/10/13 02:10:31+00,38.88846477,-77.09426639,,,No,54262,1,,,1096382053
11892975.1793736,6999282.19318864,1911,579,Permanently Removed,224S,,Arlington County,1500,S HAYES ST,15th ST S,S HAYES ST,,Virginia Highlands Park Lot,PERM REMOVED 6/18/16,1970/01/02 00:00:00+00,2016/06/18 00:00:00+00,No,20,,Duncan,,Pentagon City,Single,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:39+00,2024/09/23 10:17:58+00,2024/10/13 02:10:31+00,38.85950752,-77.05990533,,VHP,No,54362,1,,,1096453776
11884992.1569539,7000467.22362697,1912,914,Permanently Removed,9R3013S,,Arlington County,3000,9th RD S,S WALTER REED DR,S GARFIELD ST,,,INSTALL DATE- UNKNOWN,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Columbia Pike,Single,,,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:48+00,2024/09/23 10:19:10+00,2024/10/13 02:10:31+00,38.86310142,-77.08787262,,S9TGAWAN,No,54587,1,,,1097200453
11885496.9800912,7010450.26927765,1913,802,Permanently Removed,5N,,Arlington County,2100,CLARENDON BLVD,CLARENDON BLVD,15th ST N,54471 - 5N,"MEZZANINE LEVEL, CONVERTED TO IPS 9/11/17",REINSTALLED 7/11/16  INSTALL DATE- UNKNOWN,2016/07/11 00:00:00+00,2022/09/09 00:00:00+00,No,20,4,IPS,M5,Courthouse,Single,Yes,North,1.75,No,MON - FRI 8AM - 5PM,,,,,,,,,2021/01/25 00:00:00+00,0,2019/05/09 11:42:45+00,2023/03/30 15:55:41+00,2024/10/13 02:10:31+00,38.89048768,-77.08555976,,BOZG,No,54471,1,,,1099385550
11884751.2017271,7010127.91263889,1914,1165,Permanently Removed,CB2406N,,Arlington County,2400,CLARENDON BLVD,N ADAMS ST,N BARTON ST,54441 - CB2406N,,,1970/01/02 00:00:00+00,2022/11/22 00:00:00+00,No,20,2,IPS,M5,Courthouse,Single,Yes,South,1.75,No,MON - SAT 8AM - 8PM,,,,79.33,,,,,2021/11/29 00:00:00+00,0,2019/05/09 11:42:54+00,2024/09/23 10:28:12+00,2024/10/13 02:10:31+00,38.8896342,-77.088197,,,No,54441,1,,,1099534108
11878769.6257638,7007061.31936264,1915,2916,Permanently Removed,RA904N,,Arlington County,900,N RANDOLPH ST,9th ST N,FAIRFAX DR,54115 - RA904N,NORTH TO WEST,"INSTALLED IPS 2/16/18, INSTALL DATE- UNKNOWN",1970/01/02 00:00:00+00,2023/11/02 00:00:00+00,No,20,2,IPS,M5,Ballston,Single,Yes,West,1.75,No,MON - SAT 8AM - 8PM,,,,91,,,,,2018/02/16 00:00:00+00,0,2019/05/09 11:43:38+00,2024/09/23 10:34:40+00,2024/10/13 02:10:31+00,38.8814658,-77.10937259,,NRA9TFAW,Yes,54115,1,Zone 9,A,1099892073
11889686.9188898,7012670.85374723,1916,2457,Permanently Removed,LY1801N,,Arlington County,1800,N LYNN ST,19th ST N,WILSON BLVD,54557 - LY1801N,ID LYH1809N CHANGE TO LY1801N 10/22/19,CONVERTED HC TO REGULAR 10/22/19,1970/01/02 00:00:00+00,2024/09/09 00:00:00+00,No,20,1,IPS,M5,Rosslyn,Single,No,East,1.75,No,MON - SAT 8AM - 8PM,,,,96.18,,,,,2021/01/06 00:00:00+00,0,2019/05/09 11:43:27+00,2024/09/23 10:27:47+00,2024/10/13 02:10:31+00,38.89640589,-77.07071958,,NLY19WIE,Yes,54557,1,Zone 101,A,1099974877
11885497.0174927,7010435.47829673,1917,429,Permanently Removed,1N,,Arlington County,2100,CLARENDON BLVD,CLARENDON BLVD,15th ST N,,PERM REMOVED- 4/3/2017 MEZZANINE LEVEL,INSTALL DATE- UNKNOWN,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,Duncan,,Courthouse,Single,,North,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:35+00,2024/09/23 10:19:10+00,2024/10/13 02:10:31+00,38.89044707,-77.08556042,,BOZG,No,54471,1,,,1101379217
11887688.2175066,7011429.95826314,1918,1149,Permanently Removed,CB1702N,QN1704N,Arlington County,1700,CLARENDON BLVD,N QUEEN ST,N QUINN ST,,Temp. Removal for PWT1200131 Construction Permit,,1970/01/02 00:00:00+00,2021/10/19 00:00:00+00,No,20,,,,Rosslyn,Double,,,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:54+00,2024/09/23 10:17:58+00,2024/10/13 02:10:31+00,38.89308437,-77.07780889,,,No,0,1,,,1102391401
11887347.6118886,7009941.92875889,1919,3668,Active,FA01701N,,Arlington County,1700,FAIRFAX DR,N ROLFE ST,N RHODES ST,54841 - FA01701N,,INSTALLED 10/3/2020,2020/10/03 00:00:00+00,,No,232,2,CALE,CWT-S4-Touch Stealth,Rosslyn,Multi,No,South,1.75,No,MON - SAT 8AM - 8PM,1735,,,73.87,1735,,FAIRFAX DR,,,1,2020/01/07 12:02:50+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.88901361,-77.07908636,,NFARORHS,Yes,54841,11.6,Zone 108,B,1103433367
11876808.9469424,7007414.43939131,1920,3434,Active,GLB01000N,,VDOT,1000,N GLEBE RD,FAIRFAX DR,N WAKEFIELD ST,54721 - GLB01000N,,INSTALLED 8/30/2017,2017/08/30 00:00:00+00,,No,87,2,CALE,CWT,Ballston,Multi,No,West,1.75,No,"MON - FRI 9AM - 4PM & 7PM - 8PM , SAT 8AM - 8PM",1000,,,99.55,1000,,N GLEBE RD,,,5.5,2019/05/09 11:43:50+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.88251661,-77.11624069,,NGLFAWAW,No,54721,4.4000001,Zone 142,A,1103607723
11886450.4230662,7004232.92049189,1921,3067,Permanently Removed,WA2106S,WA2104S,Arlington County,2100,S WASHINGTON BLVD,8th ST S,6th ST S,,SAT TO FRI,AREA CONVERTED TO MULTI METER 4/4/18,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Sequoia,Double,,West,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:42+00,2024/09/23 10:19:10+00,2024/10/13 02:10:31+00,38.87337813,-77.08254768,,,No,54623,1,,,1103847151
11895880.214246,6998076.12703122,1922,531,Active,200200S,,Arlington County,200,20th ST S,S CLARK PL,CRYSTAL DR,54079 - 200200S,Updated zone number 10/7/16,Installed 05/10/2016,2016/05/10 00:00:00+00,,No,50,2,CALE,CWT,Crystal City,Multi,No,South,1.75,No,MON - SAT 8AM - 8PM,,,,99.66,,,,,2016/05/10 00:00:00+00,1,2019/05/09 11:42:38+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.8560708,-77.04977166,,S20CLCRS,Yes,54079,2.5,Zone 154,A,1104079999
11885119.6117515,7010327.96735689,1923,1118,Active,CB02300N,,Arlington County,2300,CLARENDON BLVD,N ADAMS ST,N VEITCH ST,54443 - CB02300N,,INSTALLED 7/22/09,2009/07/22 00:00:00+00,,No,188,2,CALE,CWT-S4-Touch Stealth,Courthouse,Multi,No,South,1.75,No,MON - SAT 8AM - 8PM,,,,99.68,,,,,2020/08/01 00:00:00+00,7.75,2019/05/09 11:42:53+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.89016787,-77.08689202,,NCLADVES,Yes,54443,9.3999996,Zone 116,A,1104207127
11884939.7981347,7010484.23443282,1924,925,Active,AD1405N,AD1507N,Arlington County,1400,N ADAMS ST,WILSON BLVD,CLARENDON BLVD,54396 - AD1405N,"2/27/19 FORMERLY INCORRECT ZONE 54393, 2/15/18 FORMERLY AD1505","INSTALLED IPS 2/9/18, INSTALL DATE 2/16/13",2013/09/16 00:00:00+00,,No,20,2,IPS,M5,Courthouse,Double,Yes,East,1.75,No,MON - SAT 8AM - 8PM,,,,72.32,,,,,2018/02/09 00:00:00+00,0,2019/05/09 11:42:49+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.89060448,-77.08751523,,NADWICLE,Yes,54396,1,Zone 116,A,1104596160
11882105.7109551,7008210.2806474,1925,15,Active,1003201N,,Arlington County,3200,10th ST N,WILSON BLVD,N IRVING ST,54277 - 1003201N,"9/21/18 FORMERLY (INCORRECT) ZONE #54277, SWAPPED WITH 1003203N on 6/16/21, NOW 54277",INSTALLED 9/22/16,2016/09/22 00:00:00+00,,No,94,12,CALE,CWT,Clarendon,Multi,No,North,1.50,No,MON - FRI 8AM - 8PM,3211,,,65.83,3211,,10th ST N,,2016/09/22 00:00:00+00,1,2019/05/09 11:42:23+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.88448084,-77.09759312,,N10WIIRN,Yes,54277,4.6999998,Zone 126,B,1104817134
11884943.6957647,7000746.14367281,1926,869,Permanently Removed,93023S,93025S,Arlington County,3000,9th ST S,S WALTER REED DR,S GARFIELD ST,,CONVERTED TO MULTI-SPACE METERED AREA 4/14/18,INSTALLED 3/28/08,1970/01/02 00:00:00+00,2018/04/14 00:00:00+00,No,20,,MacKay,,Columbia Pike,Double,,North,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:47+00,2024/09/23 10:17:58+00,2024/10/13 02:10:31+00,38.86386922,-77.08802773,,S9TWAHIN,No,54588,1,,,1104862413
11880237.249469,7007127.24245915,1927,2622,Permanently Removed,OAL803N,,Arlington County,900,N OAKLAND ST,FAIRFAX DR,WILSON BLVD,,CONVERTED TO MULTISPACE 10/17/15,,1970/01/02 00:00:00+00,2015/10/17 00:00:00+00,No,20,,Duncan,,Virginia Square,Single,,East,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:31+00,2024/09/23 10:17:58+00,2024/10/13 02:10:31+00,38.88158564,-77.10421412,,,No,54186,1,,,1105094127
11887441.8685899,7012744.42807515,1928,2683,Active,QN01800N,,Arlington County,1900,N QUINN ST,KEY BLVD,LANGSTON BLVD,54529 - QN01800N,,INSTALLED ON 07/09/2016,2016/07/09 00:00:00+00,,No,111,12,CALE,CWT,Rosslyn,Multi,No,West,1.50,No,MON - FRI 8AM - 8PM,,,,42.32,,,,,2016/07/09 00:00:00+00,1,2019/05/09 11:43:32+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.89670359,-77.07860281,,NQUKELAW,Yes,54529,5.5500002,Zone 102,B,1106411105
11879755.6231356,7006970.10366581,1929,669,Permanently Removed,93816N,93814N,Arlington County,3800,9th ST S,N POLLARD ST,N OAKLAND ST,,MULTISPACE INSTALLED 8/31/15,,1970/01/02 00:00:00+00,2015/08/31 00:00:00+00,No,20,,Duncan,,Virginia Square,Double,,South,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:41+00,2024/09/23 10:17:58+00,2024/10/13 02:10:31+00,38.88117432,-77.10591419,,,No,54211,1,,,1107752712
11883890.4104697,6991959.56544548,1930,3816,Permanently Removed,xTradesStorage,,Arlington County,,N QUINCY ST,,,,Meter for tracking coin canisters.,,,,,,,,,,Storage,,,,,,1435,,,,4280,ARLINGTON,29th ST S,,,0,2023/12/27 11:42:54+00,2023/12/27 14:35:47+00,2024/10/13 02:10:31+00,38.83979066,-77.09219962,,,,,,,,1107854248
11894202.8806584,6999417.45308873,1931,342,Permanently Removed,15505S,15507S,Arlington County,500,15th ST S,S FERN ST,S EADS ST,,HOURS CONVERTED 1/25/10,PERM REMOVED 08/09/2016,1970/01/02 00:00:00+00,2016/08/09 00:00:00+00,No,20,,Duncan,,Pentagon City,Double,,North,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:32+00,2024/09/23 10:17:58+00,2024/10/13 02:10:31+00,38.8598259,-77.05558697,,S15FEELN,No,54370,1,,,1108389256
11885355.24317,7011437.82766998,1932,3606,Active,VEH1601N,,Arlington County,1500,N VEITCH ST,WILSON BLVD,KEY BLVD,54783 - VEH1601N,FORMERLY VEH1501N  6/9/2020,INSTALLED 6/13/19,2019/06/13 00:00:00+00,,Yes,20,12,IPS,M5,Courthouse,Single,Yes,East,1.50,No,MON - FRI 8AM - 8PM,,,,69.52,1700,,N VEITCH ST,,2020/02/13 00:00:00+00,0,2019/05/09 11:43:54+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.89320492,-77.08600422,,NVEWIKEE,Yes,54783,1,Zone 115,B,1109172412
11896550.3707141,7001974.37382789,1933,2303,Active,LBPH17S,LBP16S,Arlington County,400,LONG BRIDGE DR,6th ST S,BOUNDARY CHANNEL DR,54086 - LBPH17S,,INSTALLED 11/4/11,2011/11/04 00:00:00+00,,Yes,20,4,IPS,M5,Crystal City,Double,Yes,East,1.75,No,MON - FRI 8AM - 5PM,,,,53.15,,,,,2020/02/06 00:00:00+00,0,2019/05/09 11:43:23+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.86674399,-77.047202,,LBPL,Yes,54086,1,Zone 144,L,1109455869
11889966.6374905,7012720.89203298,1934,2277,Permanently Removed,KT1712N,KT1714N,Arlington County,1700,N KENT ST,WILSON BLVD,19th ST N,,,PERM REMOVAL CALE CONVERSION,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Rosslyn,Double,,West,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:23+00,2024/09/23 10:14:16+00,2024/10/13 02:10:31+00,38.89653131,-77.06973415,,,No,54561,1,,,1109574664
11884917.1226551,7010322.13141055,1935,3556,Active,AD1402N,,Arlington County,1400,N ADAMS ST,WILSON BLVD,CLARENDON BLVD,54394 - AD1402N,,INSTALLED 11/7/18,2018/11/07 00:00:00+00,,No,22,2,IPS,M5,Courthouse,Single,Yes,West,1.75,No,MON - SAT 8AM - 8PM,,,,97.54,,,,,2018/11/07 00:00:00+00,0,2019/05/09 11:43:53+00,2024/10/13 01:01:20+00,2024/10/13 02:10:31+00,38.8901604,-77.08760365,,NADWICLW,Yes,54394,1,Zone 116,A,1109717730
11873689.0575129,7010400.77134514,1936,1639,Permanently Removed,EDI1716N,ED1718N,Arlington County,1700,N EDISON ST,17th ST N,17th RD N,,,PERM REMOVAL CALE CONVERSION,1970/01/02 00:00:00+00,2016/11/19 00:00:00+00,No,20,,Duncan,,Virginia Hospital,Double,,West,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:06+00,2024/09/23 10:17:58+00,2024/10/13 02:10:31+00,38.89084397,-77.12704246,,,No,54597,1,,,1110305452
11894174.434193,7001264.57898764,1937,3527,Permanently Removed,ANB0502S,,Arlington County,500,ARMY NAVY DR,S EADS ST,S FERN ST,54750 - ANB0502S,Performance Parking No,INSTALLED 6/20/18,2018/07/20 00:00:00+00,2024/10/03 00:00:00+00,No,299,2,CALE,CWT-S4-Touch Stealth,Pentagon City,Multi,No,South,3.00,Yes,"2 HR MAX, 24 HOURS",,,,92.08,552 500 598,,ARMY NAVY DR,,2021/06/25 00:00:00+00,1,2019/05/09 11:43:53+00,2024/10/03 09:15:24+00,2024/10/13 02:10:31+00,38.86489825,-77.0555848,,SAREAFES,No,54750,4.98,Zone 146,A,1111159836
11884626.2587356,7000301.67376123,1938,1914,Permanently Removed,HIH913S,,Arlington County,900,S HIGHLAND ST,COLUMBIA PIKE,9th ST S,,,MOVED ZONE TO 9H3004S 1/24/2020,1970/01/02 00:00:00+00,,Yes,20,4,IPS-M5,,Columbia Pike,Single,,East,1.25,No,MON - SAT 8AM - 8PM,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:43:13+00,2024/09/23 10:17:58+00,2024/10/13 02:10:31+00,38.86266236,-77.08916642,,,No,54569,1,,,1113468455
11884961.9713187,6991576.92185381,1939,748,Permanently Removed,314212S,314214S,Arlington County,4200,31st ST S,S RANDOLPH ST,S ABINGDON ST,,,,1970/01/02 00:00:00+00,1970/01/02 00:00:00+00,No,20,,MacKay,,Shirlington,Double,,North,,No,,,,,,,,,,1970/01/02 00:00:00+00,0,2019/05/09 11:42:44+00,2024/09/23 10:19:10+00,2024/10/13 02:10:31+00,38.83869496,-77.08845867,,S31RAABN,No,2601,1,,,1113522003
